auid,paper_count
36522825600,1
57215675162,1
7003961734,1
57205077403,1
57215660990,1
57193136942,1
57215656580,1
57215663743,1
57215655130,1
58329660600,1
7006364568,1
57209302820,1
16642705800,1
57209020201,1
7005593916,1
55314800200,1
57192897205,1
56014089200,1
16303765900,1
57215660410,1
57215665071,1
56783587600,1
7005890626,1
7005954310,1
24066881900,1
56464660700,1
57215653569,1
55516243600,1
57205083596,1
57215658518,1
55657000400,1
57215662042,1
57200395299,1
57208170451,1
57215651123,1
55926808700,1
57215673138,1
57215663843,1
7006666131,1
57215653123,1
16177900900,1
16555327100,1
18633946700,1
49961534700,1
57191348296,1
57215651739,1
57191371167,1
57205568130,1
57215667348,1
52263854400,1
57215667798,1
55981897300,1
34769661700,1
57215658404,1
7004682326,1
8771903800,1
57215652089,1
57113011900,1
57192073095,1
56479151300,1
56323328600,1
7801668963,1
21734629300,1
57215669757,1
55941200100,1
8886002800,2
7006721975,1
57205863721,1
57222187844,1
57215667252,1
57215652409,1
55426815600,1
57215674479,1
57215675544,1
57215674595,1
36661252800,1
36723661900,1
12772509300,1
57224243429,1
57215656983,1
57200109669,1
7801502576,1
57194257128,1
26659964600,1
26665612200,1
57208154465,1
56892885100,1
55572925400,1
8914707700,1
6507090078,1
57214879733,1
57215655315,1
35083898600,1
7102402245,1
57215672177,1
7801401478,1
57215650517,1
6506566458,1
57204666600,1
7801570600,1
57215650707,1
57213796682,1
12041528500,1
6602794956,1
36241975600,1
57215658696,1
57193453355,1
57215656512,1
35501353200,1
56002706700,1
24076696600,1
57215651026,1
57548472200,1
6701462447,1
7004584468,1
7003878964,1
57796642000,1
57215670337,1
6507826679,1
57194722358,1
7006569775,1
55882757400,1
57211526829,1
7005805272,1
6508173053,1
57215659311,1
26533062400,1
54389447100,1
57215673998,1
7007024528,1
35180016700,1
7401956429,1
56494779000,1
55385569200,1
55602828900,1
57215672628,1
16234423600,1
36183774200,1
57214020759,1
6506507997,1
55326295300,1
6602905793,1
57215653706,1
6603943001,1
6602665617,1
57215669122,1
24481676200,1
36682916100,1
57215671911,1
35603911500,1
54934517500,1
57196086735,1
24780966800,1
57215668470,1
31367626100,1
57196244572,1
57217508159,1
24171510500,1
56563021100,1
57215665276,1
55761277600,1
36792695700,1
57193750812,1
23987929200,1
35316141800,1
57215664859,1
6603896538,1
37087575000,1
7006787299,1
16417842200,1
18434787800,1
57215663961,1
57215650996,1
7003476583,1
6701412200,1
57194574133,1
11240515400,1
15023067200,1
57215659318,1
56067203000,1
57215672860,1
34977557500,1
57215666475,1
57203098580,1
55730661900,1
57215670527,1
56192036600,1
6507906527,1
57215670440,1
54385828500,1
23398778200,1
55893337400,1
15050819900,1
57215671173,1
7402242349,1
36461574700,1
16230936600,1
56080373600,1
57215666366,1
57215652112,1
6602755643,1
15751579200,2
55964289700,1
57225865676,1
24391627400,1
6602897459,1
57197792118,1
57203054292,1
36706591000,1
24734208800,1
57215660683,1
57215674644,1
57211525981,1
57215664126,1
54889926500,1
6506887388,1
7005814111,1
57110054800,1
7007109378,1
13003057600,1
35345623800,1
57215671218,1
57215657323,1
57192234742,1
55989439300,1
57202708919,1
55293130200,1
57215669151,1
57193142819,1
7407707038,1
58429877000,1
35785185900,1
12042320300,1
57221587271,1
9846540000,1
57211324310,1
57204790759,1
57215662335,1
51864897600,1
6504210511,1
25937576200,1
22635904800,1
6602923854,1
7003592425,1
8845418600,1
57215654961,1
57215657378,1
55988118900,1
57190415942,1
6602812991,1
22981727400,1
55732185600,1
26026695600,1
26667358600,1
55821557000,1
55293469400,1
57215665316,1
57215665497,1
36951973100,1
57215658540,1
23478560200,1
18635049600,1
57204356414,1
57215665074,1
15721620800,1
56950810600,1
57198167733,1
57215675792,1
9637195400,1
57215650338,1
57530749200,1
7005471864,1
57202072479,1
6602130572,1
57050193400,1
57215664856,1
57087075200,1
57203137292,1
56508092700,1
57215670425,1
6506225320,1
36549917300,1
57191055282,1
57215665858,1
57215665380,1
6506210400,1
36808339900,1
7003867316,1
9745826200,1
7005459528,1
24169845100,1
57215653529,1
55922443500,1
7402248065,1
7408666687,1
57215660456,1
35735436700,1
6507863435,1
57120009500,1
57196600578,1
35097845900,1
6603711122,2
9747707700,1
57215675065,1
58256130700,1
57202017242,1
35486468500,1
54386426400,1
54584772600,1
57207820520,1
57215675532,1
57215666173,1
56097260600,1
55881869200,1
57222173663,1
56662594100,1
57215669899,1
57212404641,1
36088383500,1
7801563287,1
12797538000,1
57215603343,1
57215099905,4
6701358291,1
57190839488,1
6603216345,1
57197714478,1
35175420500,1
55556202000,3
57189713028,5
56386192300,3
34869397800,1
55422180100,1
7006884058,1
9735385200,1
7102942546,1
7102413895,1
56424861300,1
7404305534,1
6602091943,1
57214758282,3
35198953900,4
55327316500,1
57113473400,1
24467013200,2
51664236400,2
35741445300,1
7005849224,1
57211258829,1
57214236716,1
6506675575,1
57214131588,2
57192962348,6
56604141400,1
7005474222,1
7403253129,1
57204199978,1
6701338308,1
26636460500,2
57211945141,1
57208945322,1
22954118700,1
57211441167,1
7103343281,1
57207315320,1
57211440846,1
55607186100,1
36822619400,1
55076818600,1
57197213010,1
33468042100,1
57211722356,1
57207304985,1
57211231909,1
57211227889,3
57209837335,1
57209825768,1
57205508623,1
57205511491,1
57203979266,1
37261663500,7
25655545500,11
57203969719,1
57216692364,1
36125259500,1
57221471764,1
42861930400,1
43061741400,1
8124223200,1
6503884274,1
6603684276,1
34574100500,1
57211521623,1
36545367200,1
57211516013,1
25622158800,1
7003484979,1
6603976112,1
56648779800,1
56429556200,1
14039536700,2
57216593580,4
56487306700,1
23398723200,1
57202446193,1
39362715700,1
55533802300,1
36626446900,1
24070212800,2
57163981500,1
9735336000,1
35253287600,1
57203124719,1
55129564700,2
23393269900,1
36092268700,2
39361826000,1
12646091900,1
52964857500,1
56101504900,1
57202047305,1
14824449600,1
7401509098,1
39362211300,1
7408610984,1
58253676400,1
57214706561,2
56026241300,2
25928167100,1
55546380800,2
7409534479,1
35275371700,2
57217098941,1
58462671800,1
58377444900,1
58366151700,1
58427385200,1
58367099700,1
58400003600,1
58393261300,1
56523238100,1
7004617321,1
7003482799,1
6701704195,1
57216672265,2
55473682000,1
7403418017,1
6507287057,5
7801618068,4
56925459600,1
57192253212,3
57193889888,3
26650192300,3
57215607049,4
57215595632,1
23089083400,1
57216370532,1
35583765400,1
7004044947,1
7004097297,1
57206846109,1
57210277651,1
57216592331,1
7005539448,1
6507590521,1
56173899300,1
35428707400,1
6506322464,4
55203414500,1
57111879300,1
55810333300,1
56150136500,1
35231615000,3
7004533326,3
55535501700,1
56330780700,1
55191212800,2
55357200700,1
57214258368,1
7202637111,1
57207222632,1
57214730811,1
16416735100,1
57214259589,1
6603666651,1
23390983600,1
12544805200,1
57214246813,1
57212602863,1
36118005600,6
57212222005,1
57216549994,1
57216543740,1
57216547114,1
57216542475,1
57216331164,1
57216334617,1
58463163900,1
58463756500,1
58376252000,1
58367858900,1
58365079100,1
58465301300,1
58463817700,1
58377713200,1
58369170200,1
58367834200,1
58464353000,1
58376768700,1
17233655500,1
58366176200,1
58370056300,1
58464657700,1
58462735100,1
7003885641,1
58374902900,1
58366912200,1
58367114000,1
6506491058,3
57216344571,1
57216357587,1
57216438264,1
57205595615,2
7005432191,2
6506712875,2
57217100319,1
57217107376,1
57217098999,1
57212930626,2
7202779648,4
26643640600,1
57216202007,2
57225059402,2
57196943794,1
57195230598,1
57216648559,3
57216649305,1
56797440300,3
55714465800,3
8726524100,3
47962677000,3
57195543029,2
57216418101,8
6507484866,3
57216409678,2
57216409391,2
57216418468,1
57216414874,1
57216414235,1
57215847872,5
57215841155,4
57215840239,5
57191474636,1
56730997900,1
7103361039,1
51663385300,1
25924010500,1
58463970900,1
58376224400,1
58365739800,1
58428472800,1
58426663000,1
58368253900,1
58403040900,1
58394786200,1
6601913518,3
23093038800,4
7005319946,4
56926685900,1
16316449100,1
57193113572,1
57216457905,1
25931449300,1
57205619817,1
14627376800,1
57703305000,1
57191924663,1
57211787580,1
57223141502,7
56340555400,1
57205684824,1
57192249536,5
57222546672,1
57219149290,1
57219147090,1
57219145036,1
14622754800,2
56557110700,3
26022608400,8
35222667100,5
55993712100,2
55829751500,1
55761924500,3
57216162667,2
57215926322,1
57216153547,2
36983216100,6
10140627900,1
57218619579,3
7005494606,2
57218618512,1
7403029723,2
35285527200,1
6603899097,5
57200169061,2
54395676700,1
57193394399,2
12779951100,2
8666034000,4
55267725300,1
36537734300,2
36545233500,2
55427782200,2
57209302108,2
36056837600,1
35269308500,2
7408119608,2
35345240300,2
7405552863,1
56903328900,2
57189074365,1
57217533533,3
57217538652,2
23035050300,4
55819723700,2
57211123976,1
8930868600,5
57217306647,1
56416463100,1
35212938800,1
24438034500,1
57193892652,1
8379108500,1
57220306366,1
57217076803,1
57217078695,1
6507567093,1
57217077195,2
57217077852,1
55070936600,1
57217076600,1
57217309547,1
57217053282,1
57217056431,6
58463284800,1
58369581100,1
58365835900,1
57217035775,1
55058985100,1
7404341457,1
8134452900,3
56539358400,2
56371900900,1
56406388500,4
44660902100,3
15839579000,2
55510359000,8
57218919172,1
57216758234,1
56435246200,1
55685424800,1
53663604300,2
57216736641,1
57216707431,1
57215663270,2
57216630861,1
58463807100,1
58375160800,1
58367593800,1
58368923700,1
56906927400,6
57191439481,1
35235871200,1
57216413882,1
57216363699,1
36145040400,1
6602094426,7
57594021300,1
57216352459,1
57216188490,1
8558026800,3
8937073300,6
57216180862,1
57202199586,1
57215924474,1
57199850593,2
57188753831,3
7004187379,2
56596785000,1
7007008865,1
57191471768,2
57193693921,1
57190491301,1
57193687696,1
57202285108,1
57193852400,1
57215867373,1
55470131200,1
6508368069,1
7003351777,1
56545793100,2
10641373500,1
57215793841,1
57215791111,1
55929704100,1
56120455900,1
57056502200,1
57148573700,1
57215790463,1
57205707519,1
35372842100,1
57192977234,1
55204584400,1
57208332330,1
57215661758,1
57215671013,2
14523748400,3
57195203451,4
55023827200,9
57215593572,6
23007581400,3
57215573886,2
57215592264,2
6505819191,3
57211453996,3
16232592900,5
57215586403,3
57215574831,2
53870796800,4
57215593657,2
57215581019,2
57215582280,2
25632758100,7
54888983100,3
56479242500,11
57194571380,3
57215579495,6
57215573990,3
57215590794,3
57215586152,5
57215580969,3
57215593563,3
57215591149,4
11538888400,3
57215582948,2
57211463329,3
57215575937,8
57215573365,2
57215587145,7
57215581056,2
57215588373,4
57215591313,2
54889023400,9
57215588160,3
57215586482,4
57215584006,2
57215577581,4
57215585485,2
57215591255,6
57215588199,2
57211459299,3
6508110749,7
57215589144,2
57215581538,3
57215584837,2
57215506956,1
57215507244,1
57215505501,1
57215492839,1
57206251799,1
57214995631,1
57215000539,1
36450184800,5
25226395800,5
10639759000,4
57214894634,1
7102304855,1
24485190000,1
57214800399,1
57194391262,1
56331895500,3
57195955058,2
7005573217,2
7404060505,2
57214723474,2
55469882600,2
57214723644,1
57214668372,1
35223788500,1
57214683024,1
8960168300,1
57204796646,1
57204030179,1
7410127473,1
34867913500,1
16239868400,1
56547959500,1
13907063000,1
57216641597,1
57688291400,1
7003833820,1
6507867066,1
55556573100,1
7003363716,1
56225377900,1
6506598676,3
57218435122,1
56900190400,1
57193414967,1
35091599000,5
57110422000,1
57120100500,1
25927014100,2
57214314613,1
57214218749,1
57214228741,1
57213143096,1
57214152192,1
34874490800,2
57214093796,1
57214072125,1
57213826989,2
11240496300,6
57213595528,1
57216268034,1
57216268002,1
57216268049,1
57216268009,1
57216268035,1
57216268006,1
7401511080,1
57195235263,1
14123079400,1
55938403500,1
55876807700,1
57226772616,1
57041279800,1
57212391303,1
57201484893,1
57208893554,1
57212195442,1
57196373784,2
57191030772,1
19934576600,1
6701718328,2
9041502300,6
57212109996,1
55931748600,1
24178267400,2
8670283600,1
25643715200,1
23134905000,2
7101839726,2
57211944057,1
57194333550,3
6507443127,1
35146728100,1
57211937365,1
55958949200,1
7405266540,1
7004277403,1
57211850325,3
24764459900,2
57192211549,1
23986239800,1
57211445949,1
6508048505,1
55439696500,1
6603003264,1
57210910130,1
57210911150,1
57210916799,1
57191248190,1
17433556200,2
57209134633,1
55224598100,1
57831537100,1
57209139726,1
7101976464,1
57216174651,1
57216043088,1
57216041216,1
55213424800,22
57216395832,1
57216390147,2
57216322541,1
56288783600,1
57190222377,1
24773138500,1
55802228500,1
55524014200,1
15846546200,1
57204535571,1
57194170009,1
55155197100,2
57211232689,2
57211227175,3
57212650955,2
57208307387,2
57211755844,1
57216272020,1
57208305243,1
57423227100,1
57204577894,1
57215842338,1
57215843370,1
56826185900,1
26533356500,1
35848936400,1
35725137100,2
56768122600,1
36728669900,1
7004957994,1
7406229553,1
57215185109,1
57192256461,4
57193116019,2
57211407450,1
7005304369,1
7003349192,1
57205322880,1
55317930700,1
6504086591,5
57212469627,1
57215937972,1
23098529500,1
56958660100,1
57218713302,1
26535595500,1
7005923325,1
23489943400,1
6701809095,1
6602440019,1
57215864345,1
7004348911,1
57201373069,1
57215434134,1
57214469116,2
7102595421,2
57224716612,1
56957470500,4
57211794626,1
54903662800,6
10938793800,1
35318321300,1
57203056609,3
7006269258,3
6507975414,1
54966060300,1
57214991544,1
56117980400,1
36125370200,1
58462781100,1
58376098400,1
58369318300,1
57222259019,1
58368488600,1
57201272960,1
57221122773,1
57216038495,2
57190686782,1
57226147857,9
57194343775,4
6603307417,1
57212458296,1
56625986600,1
57215582570,1
55155495500,1
7006209918,1
57215003499,1
7403020360,1
8640871800,1
57195550724,1
57209420733,1
57216127102,1
57216128914,1
57216127103,3
57216132087,3
57216123781,1
55830463600,1
51664705100,1
57216125433,1
57216123399,1
57216124260,1
36054285900,2
55636471600,1
16240281200,1
55548070200,1
57215604900,1
57215595412,3
26664692100,2
36570695600,2
57193164364,2
57215784403,1
57215784271,1
15726853200,3
55987222400,1
24067660300,3
57209259895,1
57193502023,1
55387156900,1
57200651039,1
42462397300,1
57200916342,1
8070435600,1
57211213243,4
57206812677,2
6603853541,2
7406413041,4
57224935634,2
56502423900,10
57201637177,1
47962078600,2
6507655314,1
7102687004,5
57219297945,1
57219294813,1
57219293353,5
16306415500,1
6504423440,1
57219295988,1
57212313741,1
57207017212,1
57200044503,6
57222426714,6
57218565628,10
57216852019,1
57216856668,2
15023601500,2
57216854889,2
57216860530,2
57216857869,1
57216859852,3
57216855968,1
57216854032,1
57216709523,1
6508291177,1
54953271600,4
57190034226,4
58465461400,1
58377786000,1
57214933427,2
58365734400,1
58369191400,1
57216358304,1
57216249038,2
57201274662,1
57190893880,1
7006831205,1
23011471800,1
55330195700,7
58462189900,1
58364917800,1
58367855300,1
34877456700,3
58463421600,1
58365193300,1
58365166300,1
57215932973,1
56074934200,1
35552400100,1
35847140600,1
57211930164,2
57215815591,6
58464787800,1
58368857900,1
58367241900,1
58464151700,1
58368641000,1
58367731400,1
57215720905,1
58462986300,1
58374919600,1
58370041200,1
57524129500,4
58365837300,1
58462942600,1
58369228100,1
58367737700,1
57215720237,3
57215720420,1
58462753800,1
58365901100,1
58365852700,1
58465603400,1
58367572900,1
58366228600,1
58462741700,1
58367681000,1
58368879700,1
58431008600,1
58462371800,1
58430868000,1
56022182600,2
57215536020,1
7005409218,1
57194977136,2
57215505127,2
24833025600,1
58462868100,1
58369932100,1
57212679556,4
58368628300,1
57215384536,1
8740859800,1
51160941700,1
57200013001,1
57196794794,1
12142653000,1
23110408300,1
8309896200,1
7006136664,1
24068493200,1
24832837100,1
24821400900,1
6507166738,1
42361380300,3
6504712141,1
7004259830,1
57215097493,1
23966983700,1
57190130356,1
56219676000,2
24468935500,1
57205507994,1
57205335380,1
55369415400,1
57214914076,1
57214914119,1
16682088300,1
57204716567,1
6603937568,1
7003751090,2
22952645300,2
57205082490,1
14423696700,1
7005217923,2
7004926021,2
56080416300,1
57214838041,1
57207690171,2
7102869548,2
7201986669,1
37115723700,1
15742523400,1
14119364100,1
57194078027,2
57204295844,1
57196148620,2
57207368827,1
55476557200,2
11140571400,2
55042459700,2
6602786033,1
7003720333,1
55908426800,1
25227384300,1
7202750694,1
7004260768,1
57207695797,1
57207694844,1
57222499214,2
57203253556,1
6602806471,1
6602218907,2
56465521400,1
57196502957,1
7003483789,1
6603429558,1
7003477988,1
57140616700,1
26432192000,1
55575426700,2
57214796761,4
15048624100,2
14622322200,1
57215880625,5
6505653737,3
57212462663,2
6506227609,3
25635323300,1
55913939000,1
57210408960,1
57214446547,1
6503851274,1
6602227307,2
57207691098,1
6603019289,2
56779798200,1
26633079400,9
57214317596,1
57214226749,1
6701707906,1
8641301500,1
57214154679,1
57214130833,1
36344004800,1
57214105495,4
57218216446,4
57214081191,1
57214091884,1
57189458634,1
57203802040,1
55864555200,1
57199085112,1
7004833030,1
7402247346,1
7103333324,1
57213625972,1
36795757500,4
14632611200,2
57193492705,1
7102141949,4
57212673953,1
57212574136,1
57212575536,1
57212576883,1
57212469656,1
6508311744,1
57212460697,1
56648147600,1
57212462566,1
57212474339,1
6506677082,1
37261378800,1
56015224300,2
36195244900,1
57202279344,1
57212264914,1
57212278554,1
57449167900,1
6603709482,1
57114500800,1
56105245200,1
6603137979,1
7004444610,1
57212217889,1
22958193300,1
55749973900,1
57195312480,1
57201914351,3
57211802587,1
55792579500,1
57211856491,1
56670935200,3
37061399000,3
57201433983,1
14424486900,1
12772136900,2
54083081600,1
35497820700,1
16416690900,1
55598268700,3
16305157000,1
42962671300,2
16640506700,1
35410432600,1
57211568831,1
57203801967,1
57211555384,1
54790684000,1
57211563183,1
6506153193,2
55920019300,1
9940147600,1
52463157200,1
16177886400,1
7004420757,1
57190845249,1
57211532928,3
57211524222,1
56289616400,1
57194027287,1
57211438005,1
57211024300,1
57211020963,1
24331013300,4
57210748783,2
57210751357,2
55415783500,4
26433212300,1
57191166796,2
57210747565,2
57210743668,2
57209718064,2
7801598724,1
35609047200,1
6507027309,1
15030266000,8
57191622032,2
56074605000,8
56510888600,1
57191380721,1
57215212244,2
57214082995,1
55719913500,1
57207484530,1
57206996778,1
56373922300,1
24492380600,1
35796265600,1
55337599200,1
35607457700,1
29067840500,1
6602459149,1
57190938878,3
57377538600,1
56091264900,1
57208919590,1
36653102500,2
6507705992,2
57194641550,2
56758560600,2
54412462100,3
57204479127,1
57191541105,1
57212142281,1
6701599059,1
50261085700,1
56524622600,1
24831833300,1
57960403900,1
7003660920,1
55466013800,1
57204683693,1
57192375761,1
57188926015,1
57214935023,2
7004215789,2
26643408500,2
57195635560,2
14631330000,1
7005238320,2
55972415400,5
6603835520,1
6504584138,1
7102663930,2
7006559713,2
6602858094,1
7003417811,1
8673575700,2
7004386888,1
6508361603,1
7006582338,2
55894611400,1
7202537418,2
6603711303,1
8591384800,1
7102353943,1
6603361937,1
57209302525,1
57215055847,1
7006562737,1
54900371800,1
22957907900,1
57208574707,1
23467082400,1
7004854250,2
6701714264,1
57195523831,1
57203074787,2
7102738400,2
7405500598,2
57209304211,1
35243739400,1
58361909000,1
36068675900,2
56450789400,1
6507147750,1
57215035412,1
6603951716,1
57224566857,1
57215048638,1
55803312100,1
23987785700,1
56629449000,1
57215068879,1
6603136910,1
57215066823,1
12244664600,1
57215046988,1
6508279475,1
36170496300,1
7005988741,1
57221770879,1
57215032622,1
24280985800,1
6602180387,1
54966693200,1
57191274824,1
57194214668,2
7005224284,1
55389367500,1
57301044700,1
7003472230,1
9741415900,1
57195950097,1
55349930200,1
57220229969,1
57215033207,1
57215042030,1
57215066471,1
57506587200,1
36454520400,1
57215027732,1
57215047875,1
56522809800,1
7801415589,1
15033432100,1
36676464300,1
7006762658,1
57216870382,1
8208833900,1
7102283620,1
16066974200,1
7005088080,2
7003565549,1
55772556700,1
56484868100,1
7006125783,2
57215059560,1
7102287258,1
57215071940,1
57215021578,1
16069049000,1
57215030899,1
57215036325,1
7202184950,1
55961976600,1
35734933200,1
7007175634,2
6604028432,2
57215050730,1
57215036257,1
36763628500,1
6603760460,1
6701791960,1
16686625100,2
57191846803,1
57200495601,1
7005715368,1
55325403800,1
55402801900,1
25931728600,1
56483271300,1
34975792300,1
26025986700,1
6508240810,1
56100458300,1
25227159400,2
57607702100,1
57192064728,1
55892255800,1
57217597118,2
6701612053,1
6504263616,2
6506993643,1
57218190532,1
55891854900,1
57218188948,1
57218189799,1
55269224900,1
6602419086,1
47562138100,1
7003740650,2
6602627626,1
47562102900,1
6701747975,1
35475807600,1
7401796234,2
57218190395,1
57218190574,1
6602073411,1
16245464000,4
6603577646,2
57199235300,6
57212515803,2
56810669800,1
7404544401,4
57189495840,1
55427478300,2
7410082962,1
36807017400,1
26530471600,1
26659215000,1
24073717200,6
55561397500,3
44961317800,1
8956194800,3
6507198990,1
57204243772,1
57191278759,1
56102416800,2
56331505300,1
57214890552,1
58072524800,1
55839253400,1
15726199100,1
57203597105,1
55974922000,1
55729796600,1
57215011342,11
57214996500,4
55553626500,1
57215900891,1
55702680000,1
6506105766,1
57215424528,2
57281368800,2
55308965600,2
57219609378,1
58462834800,1
58464501500,1
58374771000,1
58366842700,1
57218947568,33
57203677312,54
57221287042,19
58368297800,1
10140503300,3
6701672392,2
37021204300,1
57190166536,1
57193200505,1
57202463433,1
25643575700,1
57200914198,1
23568580600,1
23391111700,1
57211239817,2
57214751671,2
57214759796,1
57214880037,1
58463086900,1
58369954500,1
58368938900,1
57218477159,1
57195310238,2
55788265500,3
57218286865,1
57217103054,1
54974113000,4
57216456101,1
57216457482,1
57219558332,1
55660416800,2
35218813100,1
22833429800,2
57215559101,1
57215527609,1
57215528473,2
58463966300,1
58369336400,1
58369207100,1
55337413100,1
56541764000,1
6602367663,2
57210810886,1
35596043200,1
7801682409,2
56041200600,1
36616247700,1
24802681800,1
57212107296,1
6507478483,2
57215086946,1
35559918000,1
57200532769,1
57200824129,1
57193843734,3
56310087000,2
58463193800,1
58364749200,1
58366974500,1
56755231800,4
57214882948,1
55668722900,1
57214886104,1
57200525568,1
6507920237,1
57074045600,1
26432086000,3
36240169200,1
23393065000,4
57214864605,2
57214868528,1
23969147800,1
55582309600,1
57215139360,2
56575172600,1
56525262000,2
57214796371,1
14424303900,1
24759120500,1
58464483300,1
58376233300,1
58367763500,1
57214597968,7
58365808100,1
57224692632,1
7005510482,3
56971597500,1
40262932000,1
57214236848,2
56115817900,1
55279827500,1
55693990600,5
6602169959,1
7004979884,1
57200560783,1
57196316210,1
57194472608,1
6602365617,1
57214077288,1
57189714330,3
57214071557,1
57214093366,1
57214096708,1
57133001900,1
57214095239,1
57188704046,1
57214074322,1
57201272731,1
57214099327,1
57214089381,1
57213839266,1
57213840616,1
6603138559,1
56601184900,1
57206483953,1
15128366700,1
57205021027,1
8886276100,1
36790133000,2
6603503654,1
8558329100,1
8215455300,1
25650431700,1
6603403022,1
57213189999,1
57213149938,1
57211946237,2
57211943870,2
57213161581,1
57211938006,2
57213163189,3
57213141897,2
57213154792,2
57024216100,1
57827046700,1
57014729100,2
57089990800,5
15925577300,4
55684226600,5
57196195083,1
25031912600,1
57217536989,2
57210950790,1
6506740408,1
24465242700,1
55501870500,1
57212460304,1
35742240800,1
57210888526,1
57445794000,1
57212462589,1
57212461332,1
43761573900,1
57190578442,1
6507646025,1
57212923485,1
55969228900,1
57200223295,1
56033523400,1
57212477424,1
35748325200,1
9745841300,1
57208090223,1
7006470954,1
57208450382,1
57212446053,1
56971163000,2
57192205570,2
6503884778,2
57212348499,1
24558830800,2
6506400118,1
57204330210,1
15053219800,1
56008398900,1
57212218736,2
57649986300,1
15732172700,1
57212198709,1
57203444769,1
57191595623,1
57212106086,2
57212108901,1
57192837989,3
57192839255,1
57212109251,1
57212111232,1
57212101703,1
57212108623,1
57212091049,1
57212087684,1
57195241710,1
56395983400,1
7402471963,4
7007144419,1
57211888235,1
55090096100,1
57211805681,8
57211805816,2
55556499200,1
56534680300,1
57210704062,1
55452480000,1
57209003611,1
14622613400,1
35601671400,2
57211667605,1
6508070961,1
35264208300,1
57211647186,1
55541177300,1
57211620362,1
57211599885,1
57191724585,1
57211586602,2
57200013812,1
56479876100,1
57194501703,1
35067766100,1
57203621511,1
51864391500,2
26868252700,1
34569066200,1
7004830338,1
7003331101,1
6603706000,1
57210945270,3
57211409619,2
56520360200,9
23479405300,2
55304508400,3
56235833600,2
56075105400,1
55621875100,1
57204855835,2
57200528072,5
6507422941,4
57208632899,1
40262485700,1
21741605400,1
16032301300,1
57207047734,1
6602824221,1
34879496400,1
57203430414,1
6505640879,1
22137078800,1
16175914500,1
57219911129,1
55976526200,2
57214595900,1
55293858000,2
40260969600,3
25227761500,1
53871708300,2
7202425595,1
57200576810,2
25922415400,2
57192168831,1
7102125095,1
12644999000,1
57191261997,1
57199645289,2
23468868700,2
57210902562,2
57202251046,1
57210901348,1
7202890577,2
6602762057,2
56727849100,2
57215000270,1
58463202200,1
58398049400,1
58375662100,1
58367888500,1
58427250700,1
58369735500,1
58400771200,1
57216998160,1
57222574894,2
57214246832,1
57214245316,1
57214242561,1
57211822195,1
58464214600,1
56261588500,1
58374649100,1
57211963754,3
57211969594,5
7003726953,1
24511969000,1
6508194965,1
57214067501,1
56524830000,1
13406884000,1
55225920000,3
57214082675,1
57203256793,1
6504090903,2
55443558800,4
57212759294,1
57212755791,1
57212764783,1
57212755615,2
6505627974,1
56998450600,1
56445422600,1
57214141923,1
57204843610,2
57205599975,5
55505375700,1
44461212000,1
56797211900,2
13105706600,2
57203689916,1
55574188154,1
56217765900,1
57207491005,1
6506156223,1
57190608394,1
6602100197,1
55539346200,1
57211265420,1
55800977100,1
57188859858,1
57211169396,1
25628631600,1
55449459900,4
56786144000,1
57219963631,1
57219966040,1
57214315570,1
57214091410,18
57191282184,5
57198636375,1
57214083273,6
35844731200,1
58465001300,1
6602235635,3
58376814400,1
57212501110,1
57212500867,1
58433738500,1
58462832800,1
57202635666,2
58431727100,1
58462992300,1
58462571600,1
57211749453,1
58376365300,1
57211344733,1
16028240400,1
57219112511,2
57214121403,1
6602383495,4
6506426904,1
55413257200,2
39161003500,2
57190756535,1
55647909800,1
7402382203,1
57197756552,1
55190038200,1
57197761134,1
36779997300,1
57212393267,1
23099412700,1
36503508400,1
57213198436,4
57213193810,2
57213823645,3
6506884695,1
7006521086,1
15127717400,1
57211577852,1
6506945053,1
6603797497,1
8915456100,3
57206891109,3
26646631800,1
36629628300,3
57189759693,1
7003851566,3
10044060600,3
6504278878,1
56622558700,3
34571514300,1
8573716100,2
57206770270,1
57215723980,1
36093886800,3
36464815500,2
16745262500,1
6506830187,2
6602225693,2
6602515590,3
6507540271,1
57218590707,1
7102993925,2
57211737739,3
7005514154,3
36158216200,1
57194696589,1
55245847500,1
57215307571,1
24587629000,1
57208221817,2
6507423414,5
57191052103,10
56060452800,2
56327266900,2
56353078700,4
7201535981,1
57190051079,1
7004546404,1
57224616009,2
55486302600,1
6602076210,1
57190045351,5
55813731100,1
56681187500,1
57896877500,2
58167093200,1
57191850984,1
36682018500,1
7202335210,1
55949738500,2
58092553300,1
58092247400,1
36186077800,1
9250334900,2
57992899500,1
57993550500,2
57211531388,1
58142966700,1
36025219700,1
55833700400,1
22985534100,1
7403577363,1
7006167379,1
6506971125,1
6506040050,1
58474926400,1
7102785208,1
36487109900,1
7202871788,1
55834098000,1
57993401000,1
58353077500,1
57370701800,3
57328590400,1
57216462748,8
57322465900,3
57079069600,2
57320428600,1
57279386600,3
57189035545,4
14834337900,1
57193088775,1
57194385092,2
57203884108,2
57191919935,1
57216448288,1
57093981300,2
56957960100,2
56542752100,2
57205560953,2
7101851941,2
6701500102,1
7402127317,2
26538552900,1
35397088400,1
7405639360,1
7102931407,1
6506522358,1
55387666700,1
57195125244,1
55510508100,3
55973787400,2
57209802732,1
36979417200,2
57209795886,2
56521106900,2
